Team_Std,TotalGames,TotalWins,Q1_Games,Q1_WinPct,Q1_NetEff,Q2_Games,Q2_WinPct,Q2_NetEff,Q3_Games,Q3_WinPct,Q3_NetEff,Q4_Games,Q4_WinPct,Q4_NetEff,Q1_Wins,Q1_Losses,Q2_Wins,Q2_Losses,Q3_Wins,Q3_Losses,Q4_Wins,Q4_Losses,Team,WinRate_Score,NetEff_Score,Quadrant_Score,Paper_Tiger_Score,Paper_Tiger_Flag,Quality_WinPct,Cupcake_WinPct,Kentucky_Score,Kentucky_Flag,DataThrough,Season,Team_KP,Seed,ConfShort,Coach,Wins,Losses,AdjEM,RankAdjEM,Pythag,RankPythag,AdjOE,RankAdjOE,OE,RankOE,AdjDE,RankAdjDE,DE,RankDE,Tempo,RankTempo,AdjTempo,RankAdjTempo,Luck,RankLuck,SOS,RankSOS,SOSO,RankSOSO,SOSD,RankSOSD,NCSOS,RankNCSOS,Event,APL_Off,RankAPL_Off,APL_Def,RankAPL_Def,ConfAPL_Off,RankConfAPL_Off,ConfAPL_Def,RankConfAPL_Def,KP_Rank,TQPR,TQPR_Rank
Jacksonville Dolphins,9,4,2,0.0,-34.9,0,0.0,0.0,1,0.0,-40.7,6,0.6666666666666666,34.4,0.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,Jacksonville Dolphins,0.16,-11.803448275862069,-5.076934865900383,69.82503976369007,True,0.0,0.5714285714285714,28.57142857142857,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.416666666666664,411
South Carolina Upstate,18,8,3,0.0,-20.65,2,0.0,-16.05,2,0.5,-14.25,11,0.6363636363636364,16.6,0.0,3.0,0.0,2.0,1.0,1.0,7.0,4.0,South Carolina Upstate Spartans,0.19607843137254902,-11.528095238095238,-14.232153127917833,58.97901991971521,False,0.0,0.6153846153846154,30.76923076923077,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.416666666666664,411
Franklin Pierce,1,0,0,0.0,0.0,1,0.0,-2.8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Franklin Pierce*,0.0,-2.8,18.88,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.357999999999997,415
Boston College Eagles,16,7,2,0.0,-13.9,3,0.3333333333333333,-5.7,1,1.0,18.6,10,0.5,5.0,0.0,2.0,1.0,2.0,1.0,0.0,5.0,5.0,Boston College Eagles,0.29545454545454547,-3.972340425531915,-12.043481624758218,59.50920245398773,False,0.2,0.5454545454545454,17.27272727272727,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.3125,416
Florida State,16,7,4,0.0,-37.6,2,0.5,5.75,1,1.0,14.8,9,0.5555555555555556,16.75,0.0,4.0,1.0,1.0,1.0,0.0,5.0,4.0,Florida State Seminoles,0.24074074074074073,-14.862499999999999,-11.611666666666668,57.12338104976141,False,0.16666666666666666,0.6,21.666666666666668,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.3125,416
Loyola Maryland Greyhounds,7,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.42857142857142855,12.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,Loyola Maryland Greyhounds,0.42857142857142855,12.300000000000002,0.2057142857142864,100.0,True,0.0,0.42857142857142855,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.250571428571426,418
Saint Francis Red Flash,7,3,1,0.0,-57.9,1,0.0,-40.5,1,1.0,3.0,4,0.5,17.7,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,Saint Francis Red Flash,0.25,-20.53529411764706,-3.2498319327731107,66.18950238582141,True,0.0,0.6,30.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.178571428571427,419
Brown Bears,14,6,1,0.0,-14.9,1,0.0,-27.2,4,0.0,-12.9,8,0.75,28.6,0.0,1.0,0.0,1.0,0.0,4.0,6.0,2.0,Brown Bears,0.18181818181818182,-4.945569620253165,-2.9392668091402285,66.18950238582141,True,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.178571428571427,419
Chattanooga Mocs,14,6,1,0.0,-30.9,0,0.0,0.0,2,0.5,-15.4,11,0.45454545454545453,16.7,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6.0,Chattanooga Mocs,0.32,-7.370588235294117,-23.119663865546215,83.09475119291069,True,0.0,0.46153846153846156,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.178571428571427,419
Little Rock Trojans,14,6,2,0.0,-43.4,1,1.0,4.2,4,0.0,-31.6,7,0.7142857142857143,11.7,0.0,2.0,1.0,0.0,0.0,4.0,5.0,2.0,Little Rock Trojans,0.25,-21.582978723404253,-5.097477203647416,54.73755964553511,False,0.3333333333333333,0.45454545454545453,6.0606060606060606,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.178571428571427,419
Montana State,7,3,1,0.0,-8.7,0,0.0,0.0,1,0.0,-4.5,5,0.6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,Montana State,0.1875,-2.941860465116279,-1.882101328903655,80.3680981595092,True,0.0,0.5,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.178571428571427,419
Abilene Christian,17,10,1,0.0,-16.1,1,1.0,20.9,4,0.5,-4.7,11,0.6363636363636364,4.6,0.0,1.0,1.0,0.0,2.0,2.0,7.0,4.0,Abilene Christian Wildcats,0.5,-0.6215189873417728,0.6043335815338793,69.07654677412887,True,0.5,0.6,4.999999999999999,False,"Monday, January 12",2026.0,Abilene Christian,0.0,WAC,Brette Tanner,10.0,7.0,-4.261,221.0,0.3879,220.0,105.304,237.0,101.633,272.0,109.565,187.0,109.129,210.0,67.9152,249.0,66.005,278.0,0.1279,12.0,0.8806,140.0,107.853,236.0,106.972,77.0,0.5801,165.0,,18.58,313.0,16.42,34.0,17.01,3.0,18.15,7.0,221.0,22.059688165301566,424
Delaware Blue Hens,13,5,1,1.0,19.0,0,0.0,0.0,4,0.25,-9.1,8,0.375,-4.3,1.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,Delaware Blue Hens,0.5,-1.3761194029850747,1.4880137772675113,63.504797860626084,True,1.0,0.3333333333333333,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.040035591274396,425
Eastern Michigan Eagles,12,5,0,0.0,0.0,1,0.0,-8.0,2,0.5,-4.3,9,0.4444444444444444,0.5,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,Eastern Michigan Eagles,0.35,-3.225,-13.873333333333335,81.73142467620995,True,0.0,0.45454545454545453,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,22.0,426
Army Black Knights,17,7,1,0.0,-17.1,2,0.0,-16.2,4,0.25,-14.6,10,0.6,3.1,0.0,1.0,0.0,2.0,1.0,3.0,6.0,4.0,Army Black Knights,0.225,-11.543956043956044,-14.963170652876535,58.10577809856049,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.92647058823529,427
Southern Utah Thunderbirds,10,4,1,0.0,-22.7,1,0.0,-60.2,2,0.0,-23.5,6,0.6666666666666666,26.3,0.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,Southern Utah Thunderbirds,0.16,-14.490476190476185,-6.596190476190475,67.280163599182,True,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.75,428
Lehigh Mountain Hawks,10,4,2,0.0,-34.7,0,0.0,0.0,1,0.0,-24.6,7,0.5714285714285714,9.6,0.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,Lehigh Mountain Hawks,0.15384615384615385,-18.031034482758624,-14.289336870026528,71.0974778459441,True,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.75,428
Boston University Terriers,15,6,1,0.0,-7.4,3,0.0,-22.2,3,0.3333333333333333,-10.4,8,0.625,11.2,0.0,1.0,0.0,3.0,1.0,2.0,5.0,3.0,Boston University Terriers,0.2,-9.850526315789471,-7.606877192982456,56.00999772778914,False,0.0,0.5454545454545454,27.27272727272727,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.75,428
Niagara Purple Eagles,5,2,1,0.0,-40.7,1,0.0,-45.8,1,0.0,-60.1,2,1.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,Niagara Purple Eagles,0.1111111111111111,-34.43953488372093,-0.7758139534883739,59.64553510565781,False,0.0,0.6666666666666666,33.33333333333333,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.75,428
UC Riverside Highlanders,5,2,1,0.0,-52.5,0,0.0,0.0,1,0.0,-4.7,3,0.6666666666666666,26.3,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,UC Riverside Highlanders,0.14285714285714285,-14.557142857142859,-1.394285714285716,76.00545330606681,True,0.0,0.5,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.75,428
La Salle Explorers,11,3,2,0.5,-3.6,1,0.0,-42.6,4,0.25,-5.4,4,0.25,-17.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,La Salle Explorers,0.32432432432432434,-11.822222222222223,5.320251160251161,36.444196566895954,False,0.3333333333333333,0.25,-4.166666666666666,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.702996996996994,433
Seattle U,8,3,2,0.0,-17.4,0,0.0,0.0,2,0.0,-14.4,4,0.75,14.3,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,Seattle U,0.11538461538461539,-8.44516129032258,0.8142431761786604,63.4628493524199,True,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.65998511166253,434
Norfolk State,18,7,2,0.0,-22.2,1,0.0,-13.1,3,0.0,-7.466666666666666,12,0.5833333333333334,9.033333333333333,0.0,2.0,0.0,1.0,0.0,3.0,7.0,5.0,Norfolk State Spartans,0.16666666666666666,-9.555038759689921,-22.988682170542635,61.09975005680527,True,0.0,0.4666666666666667,23.333333333333332,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.583333333333332,435
Cal Poly Mustangs,18,7,1,0.0,-31.6,2,0.5,-18.5,5,0.4,-4.1,10,0.4,-0.6,0.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,Cal Poly Mustangs,0.3488372093023256,-11.050505050505052,-21.389194268264035,56.85828978262516,False,0.3333333333333333,0.4,3.3333333333333353,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.583333333333332,435
Nicholls,8,4,2,0.0,-29.5,0,0.0,0.0,1,0.0,-25.4,5,0.8,11.9,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,Nicholls,0.16666666666666666,-14.65862068965517,0.6365517241379317,68.23449216087253,True,0.0,0.6666666666666666,33.33333333333333,True,"Monday, January 12",2026.0,Nicholls,0.0,Slnd,Tevon Saddler,8.0,9.0,-3.061,202.0,0.4205,201.0,108.193,181.0,105.5,212.0,111.254,231.0,111.753,263.0,69.793,148.0,68.9058,131.0,0.0553,78.0,3.4269,81.0,110.433,98.0,107.006,80.0,11.5496,14.0,,17.22,159.0,17.1,154.0,17.9,5.0,17.17,2.0,202.0,21.526667103448275,437
Dartmouth,5,2,0,0.0,0.0,0,0.0,0.0,2,0.5,-7.0,3,0.3333333333333333,-0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,Dartmouth,0.4444444444444444,-4.385714285714286,6.2457142857142856,84.7307430129516,True,0.0,0.4,0.0,False,"Monday, January 12",2026.0,Dartmouth,0.0,Ivy,Dave McLaughlin,8.0,7.0,-3.8302,214.0,0.4008,214.0,107.582,191.0,107.699,169.0,111.413,235.0,110.16,236.0,70.026,142.0,70.6603,53.0,0.0002,191.0,-1.6703,226.0,108.338,202.0,110.008,257.0,-2.8634,267.0,,16.89,121.0,17.36,204.0,19.16,7.0,15.29,2.0,214.0,21.52291,438
Detroit Mercy Titans,13,5,0,0.0,0.0,2,0.5,-19.8,2,0.0,-5.8,9,0.4444444444444444,2.6,0.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,Detroit Mercy Titans,0.36,-8.6,-14.163076923076924,70.80383828850087,True,0.5,0.36363636363636365,-6.8181818181818175,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.519230769230766,439
Siena Saints,3,1,0,0.0,0.0,0,0.0,0.0,2,0.0,-17.1,1,1.0,15.3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Siena Saints,0.14285714285714285,-10.620000000000001,2.1805714285714277,74.55123835491932,True,0.0,0.3333333333333333,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.513199999999998,440
Purdue Fort Wayne,11,6,2,0.0,-28.7,1,1.0,3.9,2,0.5,-12.4,6,0.6666666666666666,1.7,0.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,Purdue Fort Wayne,0.36363636363636365,-12.546153846153842,4.79972027972028,56.47270248497242,False,0.3333333333333333,0.625,14.583333333333334,False,"Monday, January 12",2026.0,Purdue Fort Wayne,0.0,Horz,Jon Coffman,11.0,8.0,-6.4813,241.0,0.3357,241.0,106.011,215.0,105.697,207.0,112.492,253.0,114.233,295.0,69.507,170.0,68.3174,163.0,0.1631,4.0,0.6459,148.0,110.492,93.0,109.846,243.0,8.0928,27.0,,17.09,142.0,17.44,218.0,17.51,7.0,17.6,9.0,241.0,21.476309279720276,441
Navy Midshipmen,8,3,1,0.0,-43.4,0,0.0,0.0,2,0.0,-27.7,5,0.6,23.2,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,Navy Midshipmen,0.15789473684210525,-12.356862745098038,-7.337481940144479,76.95978186775733,True,0.0,0.42857142857142855,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.375,442
Bellarmine Knights,16,6,3,0.0,-35.9,1,0.0,-9.5,3,0.0,-17.4,9,0.6666666666666666,12.9,0.0,3.0,0.0,1.0,0.0,3.0,6.0,3.0,Bellarmine Knights,0.1276595744680851,-18.703960396039598,-14.73690330735201,57.12338104976141,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.375,442
Cornell Big Red,11,4,2,0.0,-20.1,1,0.0,-10.7,1,0.0,-3.7,7,0.5714285714285714,17.5,0.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,Cornell Big Red,0.12903225806451613,-5.871428571428571,-9.087574361122748,59.942988163847055,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.204545454545453,444
IU Indianapolis Jaguars,9,3,1,0.0,-17.3,1,0.0,-12.9,3,0.0,-16.7,4,0.75,22.3,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,IU Indianapolis Jaguars,0.11538461538461539,-6.840298507462686,0.900632733767063,61.34211921532985,True,0.0,0.42857142857142855,21.428571428571427,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.06522145681847,445
Piedmont,1,0,0,0.0,0.0,1,0.0,-12.7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Piedmont,0.0,-12.7,14.92,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.971999999999998,446
Radford,4,2,1,0.0,-9.05,0,0.0,0.0,0,0.0,0.0,3,0.6666666666666666,11.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,Radford*,0.18181818181818182,0.1722222222222215,7.250707070707071,81.73142467620995,True,0.0,0.6666666666666666,0.0,False,"Monday, January 12",2026.0,Radford,0.0,BSth,Zach Chu,9.0,9.0,-7.714,257.0,0.3101,256.0,107.135,200.0,107.487,175.0,114.849,304.0,110.919,252.0,73.4158,28.0,72.5472,21.0,-0.0501,286.0,-7.0536,350.0,105.063,336.0,112.117,346.0,-5.3219,312.0,,15.73,42.0,16.97,123.0,16.23,4.0,18.27,8.0,257.0,20.943959474747476,447
Adams State,1,0,0,0.0,0.0,1,0.0,-13.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Adams State,0.0,-13.2,14.719999999999999,53.101567825494215,False,0.0,0.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.901999999999997,448
Georgia State,18,6,0,0.0,0.0,3,0.0,-25.65,7,0.2857142857142857,-16.35,8,0.5,2.85,0.0,0.0,0.0,3.0,2.0,5.0,4.0,4.0,Georgia State Panthers,0.22727272727272727,-15.837500000000002,-16.774393939393942,52.61682950844505,False,0.0,0.4,20.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Florida A&M Rattlers,12,4,3,0.0,-45.7,2,0.0,-36.4,2,0.0,-27.1,5,0.8,8.4,0.0,3.0,0.0,2.0,0.0,2.0,4.0,1.0,Florida A&M Rattlers,0.08888888888888889,-30.4352380952381,-5.840761904761907,51.556464439900026,False,0.0,0.5714285714285714,28.57142857142857,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Rutgers Scarlet Knights,3,1,1,0.0,-37.0,0,0.0,0.0,0,0.0,0.0,2,0.5,-6.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Rutgers Scarlet Knights,0.1,-26.530434782608697,-5.445507246376813,78.55032947057487,True,0.0,0.5,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Evansville Purple Aces,12,4,1,0.0,-41.8,3,0.0,-24.8,3,0.3333333333333333,-2.7,5,0.6,11.1,0.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,Evansville Purple Aces,0.16216216216216217,-14.34315789473684,-3.7732991939307734,51.556464439900026,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Southeast Missouri State,9,3,3,0.0,-13.2,0,0.0,0.0,1,1.0,2.8,5,0.4,7.450000000000001,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,Southeast Missouri State*,0.15625,-5.7890410958904095,-6.617699771689498,56.85828978262516,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Holy Cross Crusaders,9,3,0,0.0,0.0,2,0.0,-8.6,2,0.0,-17.9,5,0.6,11.4,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,Holy Cross Crusaders,0.14285714285714285,-4.413333333333333,-2.892317460317461,65.58357948950996,True,0.0,0.42857142857142855,21.428571428571427,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
East Texas A&M Lions,15,5,4,0.0,-41.7,1,0.0,-51.7,1,0.0,-34.3,9,0.5555555555555556,13.9,0.0,4.0,0.0,1.0,0.0,1.0,5.0,4.0,East Texas A&M Lions,0.10204081632653061,-31.188,-25.21669659863946,58.55487389229721,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Pennsylvania Quakers,6,2,0,0.0,0.0,1,0.0,-46.8,1,0.0,-30.7,4,0.5,17.4,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Pennsylvania Quakers,0.16666666666666666,-14.688888888888886,-7.042222222222222,78.55032947057487,True,0.0,0.4,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Long Beach State Beach,12,4,0,0.0,0.0,2,0.0,-25.8,3,0.0,-10.5,7,0.5714285714285714,9.9,0.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,Long Beach State Beach,0.15384615384615385,-9.9,-11.703589743589744,66.643944558055,True,0.0,0.4,20.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Bucknell Bison,15,5,2,0.0,-73.4,0,0.0,0.0,3,0.0,-23.9,10,0.5,-7.7,0.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,Bucknell Bison,0.14285714285714285,-39.589189189189185,-36.74043758043758,69.82503976369007,True,0.0,0.38461538461538464,19.230769230769234,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Bethune-Cookman,15,5,6,0.0,-46.8,0,0.0,0.0,1,0.0,-2.95,8,0.625,1.85,0.0,6.0,0.0,0.0,0.0,1.0,5.0,3.0,Bethune-Cookman Wildcats,0.0847457627118644,-33.947572815533974,-19.765469804179695,56.00999772778914,False,0.0,0.5555555555555556,27.77777777777778,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Maryland Eastern Shore Hawks,9,3,3,0.0,-40.3,1,0.0,-3.9,1,0.0,-26.6,4,0.75,22.1,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,Maryland Eastern Shore Hawks,0.08333333333333333,-21.228395061728396,-1.852469135802469,52.61682950844505,False,0.0,0.6,30.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.749999999999996,449
Montana,5,2,1,0.0,-56.3,0,0.0,0.0,1,1.0,9.8,3,0.3333333333333333,0.9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,Montana,0.2857142857142857,-21.579999999999995,-3.774857142857142,76.00545330606681,True,0.0,0.5,0.0,False,"Monday, January 12",2026.0,Montana,0.0,BSky,Travis DeCuire,9.0,8.0,-2.0176,185.0,0.447,186.0,108.044,183.0,106.38,192.0,110.062,197.0,110.59,245.0,72.7058,43.0,70.0633,74.0,0.0441,104.0,0.2508,159.0,110.225,110.0,109.974,255.0,3.4372,103.0,,17.0,137.0,16.11,17.0,17.64,5.0,17.29,4.0,185.0,20.464799999999997,461
San José State,16,5,4,0.0,-18.96666666666667,0,0.0,0.0,5,0.0,-9.766666666666667,7,0.7142857142857143,12.766666666666666,0.0,4.0,0.0,0.0,0.0,5.0,5.0,2.0,San José State Spartans,0.09259259259259259,-10.611111111111112,-7.077777777777779,52.3517382413088,False,0.0,0.4166666666666667,20.833333333333336,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.4375,462
East Carolina Pirates,13,4,2,0.0,-29.3,1,0.0,-13.6,3,0.3333333333333333,-3.4,7,0.42857142857142855,-13.1,0.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,East Carolina Pirates,0.16216216216216217,-16.11395348837209,-18.532899482666924,56.205757432751305,False,0.0,0.4,20.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.365384615384613,463
Fairleigh Dickinson Knights,13,4,2,0.0,-41.3,1,0.0,-35.4,2,0.0,-31.1,8,0.5,11.9,0.0,2.0,0.0,1.0,0.0,2.0,4.0,4.0,Fairleigh Dickinson Knights,0.11428571428571428,-24.658974358974355,-24.105347985347983,59.14215300718369,False,0.0,0.4,20.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.365384615384613,463
Holy Cross,8,4,1,0.0,-38.65,2,0.5,-10.5,3,0.6666666666666666,2.05,2,0.5,-7.1,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Holy Cross*,0.41379310344827586,-11.821830985915492,15.391957260806215,45.194274028629856,False,0.3333333333333333,0.6,13.333333333333334,False,"Monday, January 12",2026.0,Holy Cross,0.0,PL,Dave Paulsen,7.0,10.0,-13.2585,314.0,0.1959,314.0,101.481,301.0,99.1436,307.0,114.74,301.0,112.551,273.0,65.8792,324.0,64.6761,334.0,0.042,110.0,-1.5143,218.0,107.515,256.0,109.03,184.0,1.4253,150.0,,18.38,293.0,17.78,275.0,19.13,10.0,17.66,1.0,314.0,20.270890041282176,465
Texas A&M-Corpus Christi,10,3,2,0.0,-17.3,2,0.0,-28.8,2,0.5,0.0,4,0.5,7.6,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,Texas A&M-Corpus Christi,0.1388888888888889,-12.658139534883723,-2.8132558139534893,50.920245398773,False,0.0,0.5,25.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.25,466
Pepperdine Waves,10,3,2,0.0,-17.7,1,0.0,-46.6,2,0.0,-22.4,5,0.6,10.1,0.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,Pepperdine Waves,0.09375,-15.982051282051279,-8.174070512820512,54.73755964553511,False,0.0,0.42857142857142855,21.428571428571427,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.25,466
Loyola Chicago Ramblers,10,3,2,0.5,-15.8,1,0.0,-23.9,0,0.0,0.0,7,0.2857142857142857,-12.6,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,Loyola Chicago Ramblers,0.35714285714285715,-16.335483870967742,-6.462764976958525,49.284253578732105,False,0.3333333333333333,0.2857142857142857,-2.380952380952381,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,20.25,466
Lamar,16,8,1,0.0,-8.95,2,0.0,-12.1,1,1.0,3.55,12,0.5833333333333334,12.45,0.0,1.0,0.0,2.0,1.0,0.0,7.0,5.0,Lamar Cardinals,0.30303030303030304,-2.1977611940298503,-13.492740841248303,64.28084526244035,True,0.0,0.6153846153846154,30.76923076923077,True,"Monday, January 12",2026.0,Lamar,0.0,Slnd,Alvin Brooks,9.0,8.0,-4.9301,224.0,0.3667,226.0,101.336,304.0,101.572,275.0,106.266,116.0,103.206,92.0,65.9012,321.0,65.4125,306.0,0.0042,187.0,-3.618,290.0,106.63,295.0,110.248,274.0,-0.7276,202.0,,17.51,195.0,18.39,346.0,18.42,7.0,18.85,11.0,224.0,20.142693,469
